"","COUNTY_CODE","DISTRICT_CODE","SCHOOL_CODE","year","COUNTY_NAME","DISTRICT_NAME","SCHOOL_NAME","prfadv.math","prfadv.read"
"928",15,5500,20,2014,"GLOUCESTER","WASHINGTON TOWNSHIP","BUNKER HILL MIDDLE SCH   ",81.3,74
"929",15,5500,26,2012,"GLOUCESTER","WASHINGTON TOWNSHIP","CHESTNUT RIDGE MIDDLE    ",76.7,82.7
"930",15,5500,26,2013,"GLOUCESTER","WASHINGTON TOWNSHIP","CHESTNUT RIDGE MIDDLE    ",77.3,81.6
"931",15,5500,26,2014,"GLOUCESTER","WASHINGTON TOWNSHIP","CHESTNUT RIDGE MIDDLE    ",78.7,76.3
"932",15,5500,50,2012,"GLOUCESTER","WASHINGTON TOWNSHIP","ORCHARD VALLEY MIDDLE    ",74.7,81
"933",15,5500,50,2013,"GLOUCESTER","WASHINGTON TOWNSHIP","ORCHARD VALLEY MIDDLE    ",73.4,81
"934",15,5500,50,2014,"GLOUCESTER","WASHINGTON TOWNSHIP","ORCHARD VALLEY MIDDLE    ",80.7,75.3
"935",15,5620,130,2012,"GLOUCESTER","WEST DEPTFORD TOWNSHIP","WEST DEPTFORD MIDDLE     ",70,70.3
"936",15,5620,130,2013,"GLOUCESTER","WEST DEPTFORD TOWNSHIP","WEST DEPTFORD MIDDLE     ",69.2,67.2
"937",15,5620,130,2014,"GLOUCESTER","WEST DEPTFORD TOWNSHIP","WEST DEPTFORD MIDDLE     ",69,48.6
"938",15,5860,50,2012,"GLOUCESTER","WOODBURY","WOODBURY JR-SR HIGH      ",65.7,61.7
"939",15,5860,50,2013,"GLOUCESTER","WOODBURY","WOODBURY JR-SR HIGH      ",67.3,53
"940",15,5860,50,2014,"GLOUCESTER","WOODBURY","WOODBURY JR-SR HIGH      ",62.3,40.7
"941",17,220,30,2012,"HUDSON    ","BAYONNE","WALTER F. ROBINSON #3    ",81.3,64
"942",17,220,30,2013,"HUDSON    ","BAYONNE","WALTER F. ROBINSON #3    ",79.9,65.6
"943",17,220,30,2014,"HUDSON    ","BAYONNE","WALTER F. ROBINSON #3    ",81.5,63.1
"944",17,220,40,2012,"HUDSON    ","BAYONNE","JOHN M. BAILEY #12       ",74.7,66.5
"945",17,220,40,2013,"HUDSON    ","BAYONNE","JOHN M. BAILEY #12       ",75.5,62
"946",17,220,40,2014,"HUDSON    ","BAYONNE","JOHN M. BAILEY #12       ",72,64.1
"947",17,220,50,2012,"HUDSON    ","BAYONNE","HENRY E HARRIS #1        ",72.5,65.5
"948",17,220,50,2013,"HUDSON    ","BAYONNE","HENRY E HARRIS #1        ",76.7,61
"949",17,220,50,2014,"HUDSON    ","BAYONNE","HENRY E HARRIS #1        ",74.5,69.8
"950",17,220,60,2012,"HUDSON    ","BAYONNE","HORACE MANN #6           ",68.8,72.3
"951",17,220,60,2013,"HUDSON    ","BAYONNE","HORACE MANN #6           ",70.1,68
"952",17,220,60,2014,"HUDSON    ","BAYONNE","HORACE MANN #6           ",71.8,67.2
"953",17,220,70,2012,"HUDSON    ","BAYONNE","LINCOLN #5               ",76.5,71.1
"954",17,220,70,2013,"HUDSON    ","BAYONNE","LINCOLN #5               ",79.8,66.2
"955",17,220,70,2014,"HUDSON    ","BAYONNE","LINCOLN #5               ",68,63
"956",17,220,80,2012,"HUDSON    ","BAYONNE","MARY J DONOHOE #4        ",74.5,66.8
"957",17,220,80,2013,"HUDSON    ","BAYONNE","MARY J DONOHOE #4        ",65.8,68.2
"958",17,220,80,2014,"HUDSON    ","BAYONNE","MARY J DONOHOE #4        ",72.3,54
"959",17,220,85,2012,"HUDSON    ","BAYONNE","MIDTOWN COMMUNITY SCH #8 ",62.3,56.4
"960",17,220,85,2013,"HUDSON    ","BAYONNE","MIDTOWN COMMUNITY SCH #8 ",62.3,54.8
"961",17,220,85,2014,"HUDSON    ","BAYONNE","MIDTOWN COMMUNITY SCH #8 ",64.8,70
"962",17,220,90,2012,"HUDSON    ","BAYONNE","PHILIP G VROOM #2        ",75.8,70.6
"963",17,220,90,2013,"HUDSON    ","BAYONNE","PHILIP G VROOM #2        ",74.7,67.2
"964",17,220,90,2014,"HUDSON    ","BAYONNE","PHILIP G VROOM #2        ",73.8,58.1
"965",17,220,120,2012,"HUDSON    ","BAYONNE","WASHINGTON #9            ",74.7,62.8
"966",17,220,120,2013,"HUDSON    ","BAYONNE","WASHINGTON #9            ",72,62.3
"967",17,220,120,2014,"HUDSON    ","BAYONNE","WASHINGTON #9            ",72.8,58.2
"968",17,220,130,2012,"HUDSON    ","BAYONNE","WOODROW WILSON #10       ",71.5,59.9
"969",17,220,130,2013,"HUDSON    ","BAYONNE","WOODROW WILSON #10       ",66.4,61.5
"970",17,220,130,2014,"HUDSON    ","BAYONNE","WOODROW WILSON #10       ",64.5,85.7
"971",17,220,140,2012,"HUDSON    ","BAYONNE","NICHOLAS ORESKO #14             ",90.4,86.8
"972",17,220,140,2013,"HUDSON    ","BAYONNE","NICHOLAS ORESKO #14             ",88.5,79.4
"973",17,220,140,2014,"HUDSON    ","BAYONNE","NICHOLAS ORESKO #14             ",86.7,46
"974",17,1200,50,2012,"HUDSON    ","EAST NEWARK BORO","EAST NEWARK PUBLIC       ",60.4,41.2
"975",17,1200,50,2013,"HUDSON    ","EAST NEWARK BORO","EAST NEWARK PUBLIC       ",62.2,35.3
"976",17,1200,50,2014,"HUDSON    ","EAST NEWARK BORO","EAST NEWARK PUBLIC       ",62.4,45.1
"977",17,1850,50,2012,"HUDSON    ","GUTTENBERG TOWN","ANNA L KLEIN             ",66.2,48.7
"978",17,1850,50,2013,"HUDSON    ","GUTTENBERG TOWN","ANNA L KLEIN             ",72.2,52.7
"979",17,1850,50,2014,"HUDSON    ","GUTTENBERG TOWN","ANNA L KLEIN             ",65.5,57
"980",17,2060,70,2012,"HUDSON    ","HARRISON","WASHINGTON NO 1          ",64.4,63.4
"981",17,2060,70,2013,"HUDSON    ","HARRISON","WASHINGTON NO 1          ",64.3,63
"982",17,2060,70,2014,"HUDSON    ","HARRISON","WASHINGTON NO 1          ",66.7,NA
"983",17,2210,5,2012,"HUDSON    ","HOBOKEN","HOBOKEN H.S. ",NA,58
"984",17,2210,5,2013,"HUDSON    ","HOBOKEN","HOBOKEN H.S. ",32,50
"985",17,2210,5,2014,"HUDSON    ","HOBOKEN","HOBOKEN H.S. ",33,54
"986",17,2295,90,2012,"HUDSON    ","HUDSON COUNTY SCHOOLS OF","EXPLORE 2000",74.5,85.5
"987",17,2295,90,2013,"HUDSON    ","HUDSON COUNTY SCHOOLS OF","EXPLORE 2000",71.5,78.5
"988",17,2295,90,2014,"HUDSON    ","HUDSON COUNTY SCHOOLS OF","EXPLORE 2000",62.5,100
"989",17,2390,2,2012,"HUDSON    ","JERSEY CITY","INFINITY INSTITUTE",100,97
"990",17,2390,2,2013,"HUDSON    ","JERSEY CITY","INFINITY INSTITUTE",91,97.3
"991",17,2390,2,2014,"HUDSON    ","JERSEY CITY","INFINITY INSTITUTE",98.4,94.3
"992",17,2390,95,2012,"HUDSON    ","JERSEY CITY","THE ACADEMY I            ",95.3,89.7
"993",17,2390,95,2013,"HUDSON    ","JERSEY CITY","THE ACADEMY I            ",88,91.7
"994",17,2390,95,2014,"HUDSON    ","JERSEY CITY","THE ACADEMY I            ",90.7,50.7
"995",17,2390,105,2012,"HUDSON    ","JERSEY CITY","MIDDLE SCHOOL #4",62.4,61.7
"996",17,2390,105,2013,"HUDSON    ","JERSEY CITY","MIDDLE SCHOOL #4",57.7,62
"997",17,2390,105,2014,"HUDSON    ","JERSEY CITY","MIDDLE SCHOOL #4",62.7,67.3
"998",17,2390,110,2012,"HUDSON    ","JERSEY CITY","NUMBER 5                 ",77.5,63
"999",17,2390,110,2013,"HUDSON    ","JERSEY CITY","NUMBER 5                 ",70.2,67.3
"1000",17,2390,110,2014,"HUDSON    ","JERSEY CITY","NUMBER 5                 ",69.6,51.7
"1001",17,2390,140,2012,"HUDSON    ","JERSEY CITY","MARTIN L KING JR #11     ",73.6,53.7
"1002",17,2390,140,2013,"HUDSON    ","JERSEY CITY","MARTIN L KING JR #11     ",72.8,51.8
"1003",17,2390,140,2014,"HUDSON    ","JERSEY CITY","MARTIN L KING JR #11     ",66,35
"1004",17,2390,150,2012,"HUDSON    ","JERSEY CITY","JULIA A. BARNES #12      ",45.6,32.8
"1005",17,2390,150,2013,"HUDSON    ","JERSEY CITY","JULIA A. BARNES #12      ",50,38
"1006",17,2390,150,2014,"HUDSON    ","JERSEY CITY","JULIA A. BARNES #12      ",59.5,52.6
"1007",17,2390,155,2012,"HUDSON    ","JERSEY CITY","FRANKLIN L WILLIAMS MS#7",57.3,52.3
"1008",17,2390,155,2013,"HUDSON    ","JERSEY CITY","FRANKLIN L WILLIAMS MS#7",56.7,47.4
"1009",17,2390,155,2014,"HUDSON    ","JERSEY CITY","FRANKLIN L WILLIAMS MS#7",58,31.7
"1010",17,2390,210,2012,"HUDSON    ","JERSEY CITY","NUMBER 23                ",62,51.3
"1011",17,2390,210,2013,"HUDSON    ","JERSEY CITY","NUMBER 23                ",68.3,55
"1012",17,2390,210,2014,"HUDSON    ","JERSEY CITY","NUMBER 23                ",75.8,34.1
"1013",17,2390,220,2012,"HUDSON    ","JERSEY CITY","NUMBER 24                ",46.3,37.4
"1014",17,2390,220,2013,"HUDSON    ","JERSEY CITY","NUMBER 24                ",50.8,41
"1015",17,2390,220,2014,"HUDSON    ","JERSEY CITY","NUMBER 24                ",50,54
"1016",17,2390,240,2012,"HUDSON    ","JERSEY CITY","ALFRED E ZAMPELLA NO 27  ",73.5,58.4
"1017",17,2390,240,2013,"HUDSON    ","JERSEY CITY","ALFRED E ZAMPELLA NO 27  ",77,60.9
"1018",17,2390,240,2014,"HUDSON    ","JERSEY CITY","ALFRED E ZAMPELLA NO 27  ",77.2,53.7
"1019",17,2390,250,2012,"HUDSON    ","JERSEY CITY","NUMBER 28                ",65.8,51.5
"1020",17,2390,250,2013,"HUDSON    ","JERSEY CITY","NUMBER 28                ",67.5,53.9
"1021",17,2390,250,2014,"HUDSON    ","JERSEY CITY","NUMBER 28                ",66,43
"1022",17,2390,280,2012,"HUDSON    ","JERSEY CITY","NUMBER 34                ",38.6,37.5
"1023",17,2390,280,2013,"HUDSON    ","JERSEY CITY","NUMBER 34                ",47.5,29
"1024",17,2390,280,2014,"HUDSON    ","JERSEY CITY","NUMBER 34                ",38.2,49.7
"1025",17,2390,300,2012,"HUDSON    ","JERSEY CITY","RAFAEL DE J CORDERO NO 37",60,49.5
"1026",17,2390,300,2013,"HUDSON    ","JERSEY CITY","RAFAEL DE J CORDERO NO 37",64.2,49.3
"1027",17,2390,300,2014,"HUDSON    ","JERSEY CITY","RAFAEL DE J CORDERO NO 37",59.5,41
"1028",17,2390,330,2012,"HUDSON    ","JERSEY CITY","DR CHARLES P DEFUCCIO 39 ",57.3,44.5
"1029",17,2390,330,2013,"HUDSON    ","JERSEY CITY","DR CHARLES P DEFUCCIO 39 ",58.4,47
"1030",17,2390,330,2014,"HUDSON    ","JERSEY CITY","DR CHARLES P DEFUCCIO 39 ",60.2,66
"1031",17,2390,345,2012,"HUDSON    ","JERSEY CITY","EZRA L NOLAN 40          ",30,29
"1032",17,2390,345,2013,"HUDSON    ","JERSEY CITY","EZRA L NOLAN 40          ",28,25.3
"1033",17,2390,345,2014,"HUDSON    ","JERSEY CITY","EZRA L NOLAN 40          ",28,42.6
"1034",17,2390,347,2012,"HUDSON    ","JERSEY CITY","FRED W. MARTIN #41       ",45.6,41.7
"1035",17,2390,347,2013,"HUDSON    ","JERSEY CITY","FRED W. MARTIN #41       ",43.2,31
"1036",17,2390,347,2014,"HUDSON    ","JERSEY CITY","FRED W. MARTIN #41       ",41.4,53.3
"1037",17,2390,350,2012,"HUDSON    ","JERSEY CITY","JAMES F MURRAY 38        ",66.7,52.2
"1038",17,2390,350,2013,"HUDSON    ","JERSEY CITY","JAMES F MURRAY 38        ",64.7,55.5
"1039",17,2390,350,2014,"HUDSON    ","JERSEY CITY","JAMES F MURRAY 38        ",65.8,48.7
"1040",17,2390,360,2012,"HUDSON    ","JERSEY CITY","JOSEPH H BRENSINGER 17   ",67,54.8
"1041",17,2390,360,2013,"HUDSON    ","JERSEY CITY","JOSEPH H BRENSINGER 17   ",68.8,52.6
"1042",17,2390,360,2014,"HUDSON    ","JERSEY CITY","JOSEPH H BRENSINGER 17   ",66,57
"1043",17,2390,370,2012,"HUDSON    ","JERSEY CITY","JOTHAM W WAKEMAN 6       ",80.3,52.7
"1044",17,2390,370,2013,"HUDSON    ","JERSEY CITY","JOTHAM W WAKEMAN 6       ",82.6,57.7
"1045",17,2390,370,2014,"HUDSON    ","JERSEY CITY","JOTHAM W WAKEMAN 6       ",81,61.7
"1046",17,2410,70,2012,"HUDSON    ","KEARNY","FRANKLIN                 ",69.6,61.2
"1047",17,2410,70,2013,"HUDSON    ","KEARNY","FRANKLIN                 ",70.2,62.9
"1048",17,2410,70,2014,"HUDSON    ","KEARNY","FRANKLIN                 ",67,53.2
"1049",17,2410,90,2012,"HUDSON    ","KEARNY","LINCOLN                  ",65.6,56.6
"1050",17,2410,90,2013,"HUDSON    ","KEARNY","LINCOLN                  ",67.3,55.2
"1051",17,2410,90,2014,"HUDSON    ","KEARNY","LINCOLN                  ",65,66.7
"1052",17,2410,110,2012,"HUDSON    ","KEARNY","SCHUYLER                 ",75.9,53.8
"1053",17,2410,110,2013,"HUDSON    ","KEARNY","SCHUYLER                 ",61.4,59.3
"1054",17,2410,110,2014,"HUDSON    ","KEARNY","SCHUYLER                 ",66.8,64.2
"1055",17,2410,120,2012,"HUDSON    ","KEARNY","WASHINGTON               ",76.5,62.3
"1056",17,2410,120,2013,"HUDSON    ","KEARNY","WASHINGTON               ",77.5,58.5
"1057",17,2410,120,2014,"HUDSON    ","KEARNY","WASHINGTON               ",73.5,63.3
"1058",17,3610,60,2012,"HUDSON    ","NORTH BERGEN","FRANKLIN NO 3            ",76.9,63.2
"1059",17,3610,60,2013,"HUDSON    ","NORTH BERGEN","FRANKLIN NO 3            ",74.2,63.2
"1060",17,3610,60,2014,"HUDSON    ","NORTH BERGEN","FRANKLIN NO 3            ",72.1,62
"1061",17,3610,70,2012,"HUDSON    ","NORTH BERGEN","HORACE MANN NO 9         ",74.8,61.5
"1062",17,3610,70,2013,"HUDSON    ","NORTH BERGEN","HORACE MANN NO 9         ",72,64.5
"1063",17,3610,70,2014,"HUDSON    ","NORTH BERGEN","HORACE MANN NO 9         ",67.5,55.5
"1064",17,3610,80,2012,"HUDSON    ","NORTH BERGEN","JOHN F KENNEDY NO 7      ",68.5,57.1
"1065",17,3610,80,2013,"HUDSON    ","NORTH BERGEN","JOHN F KENNEDY NO 7      ",65,56.2
"1066",17,3610,80,2014,"HUDSON    ","NORTH BERGEN","JOHN F KENNEDY NO 7      ",62.3,59.7
"1067",17,3610,90,2012,"HUDSON    ","NORTH BERGEN","LINCOLN NO 5             ",71,56.3
"1068",17,3610,90,2013,"HUDSON    ","NORTH BERGEN","LINCOLN NO 5             ",67.3,61.5
"1069",17,3610,90,2014,"HUDSON    ","NORTH BERGEN","LINCOLN NO 5             ",64.3,64.6
"1070",17,3610,100,2012,"HUDSON    ","NORTH BERGEN","MCKINLEY NO 10           ",77.8,60.7
"1071",17,3610,100,2013,"HUDSON    ","NORTH BERGEN","MCKINLEY NO 10           ",69.3,62.6
"1072",17,3610,100,2014,"HUDSON    ","NORTH BERGEN","MCKINLEY NO 10           ",59.6,60.3
"1073",17,3610,110,2012,"HUDSON    ","NORTH BERGEN","ROBERT FULTON NO 2       ",74.2,59
"1074",17,3610,110,2013,"HUDSON    ","NORTH BERGEN","ROBERT FULTON NO 2       ",68.7,60.8
"1075",17,3610,110,2014,"HUDSON    ","NORTH BERGEN","ROBERT FULTON NO 2       ",67.2,64.8
"1076",17,4730,80,2012,"HUDSON    ","SECAUCUS","SECAUCUS MIDDLE SCHOOL   ",72,82
"1077",17,4730,80,2013,"HUDSON    ","SECAUCUS","SECAUCUS MIDDLE SCHOOL   ",70,77.5
"1078",17,4730,80,2014,"HUDSON    ","SECAUCUS","SECAUCUS MIDDLE SCHOOL   ",70.5,45
"1079",17,5240,105,2012,"HUDSON    ","UNION CITY","EMERSON MIDDLE SCHOOL",67.6,59.3
"1080",17,5240,105,2013,"HUDSON    ","UNION CITY","EMERSON MIDDLE SCHOOL",63.7,52
"1081",17,5240,105,2014,"HUDSON    ","UNION CITY","EMERSON MIDDLE SCHOOL",62,55.6
"1082",17,5240,140,2012,"HUDSON    ","UNION CITY","WOODROW WILSON           ",89.1,89
"1083",17,5240,140,2013,"HUDSON    ","UNION CITY","WOODROW WILSON           ",92.5,91
"1084",17,5240,140,2014,"HUDSON    ","UNION CITY","WOODROW WILSON           ",96.5,65
"1085",17,5240,150,2012,"HUDSON    ","UNION CITY","UNION HILL MIDDLE SCHOOL",71,63
"1086",17,5240,150,2013,"HUDSON    ","UNION CITY","UNION HILL MIDDLE SCHOOL",65,60
"1087",17,5240,150,2014,"HUDSON    ","UNION CITY","UNION HILL MIDDLE SCHOOL",64.5,58.4
"1088",17,5580,50,2012,"HUDSON    ","WEEHAWKEN TOWNSHIP","WEEHAWKEN HIGH           ",71.5,80.5
"1089",17,5580,50,2013,"HUDSON    ","WEEHAWKEN TOWNSHIP","WEEHAWKEN HIGH           ",67,77.5
"1090",17,5580,50,2014,"HUDSON    ","WEEHAWKEN TOWNSHIP","WEEHAWKEN HIGH           ",66.5,69.6
"1091",17,5580,80,2012,"HUDSON    ","WEEHAWKEN TOWNSHIP","THEODORE ROOSEVELT  #5   ",91.2,71.5
"1092",17,5580,80,2013,"HUDSON    ","WEEHAWKEN TOWNSHIP","THEODORE ROOSEVELT  #5   ",86.2,69.5
"1093",17,5580,80,2014,"HUDSON    ","WEEHAWKEN TOWNSHIP","THEODORE ROOSEVELT  #5   ",83,53.3
"1094",17,5670,110,2012,"HUDSON    ","WEST NEW YORK","WEST NEW YORK MS         ",68.5,63
"1095",17,5670,110,2013,"HUDSON    ","WEST NEW YORK","WEST NEW YORK MS         ",64,59.5
"1096",17,5670,110,2014,"HUDSON    ","WEST NEW YORK","WEST NEW YORK MS         ",64,70.2
"1097",19,20,5,2012,"HUNTERDON ","ALEXANDRIA TWP","ALEXANDRIA SCHOOL        ",84.2,80
"1098",19,20,5,2013,"HUNTERDON ","ALEXANDRIA TWP","ALEXANDRIA SCHOOL        ",82.8,82
"1099",19,20,5,2014,"HUNTERDON ","ALEXANDRIA TWP","ALEXANDRIA SCHOOL        ",88.2,91
"1100",19,370,20,2012,"HUNTERDON ","BETHLEHEM TWP","ETHEL HOPPOCK ELEM       ",86.6,86.3
"1101",19,370,20,2013,"HUNTERDON ","BETHLEHEM TWP","ETHEL HOPPOCK ELEM       ",87.7,88
"1102",19,370,20,2014,"HUNTERDON ","BETHLEHEM TWP","ETHEL HOPPOCK ELEM       ",91,80.3
"1103",19,430,20,2012,"HUNTERDON ","BLOOMSBURY BORO","BLOOMSBURY BOROUGH       ",77.2,83.5
"1104",19,430,20,2013,"HUNTERDON ","BLOOMSBURY BORO","BLOOMSBURY BOROUGH       ",85.2,75.2
"1105",19,430,20,2014,"HUNTERDON ","BLOOMSBURY BORO","BLOOMSBURY BOROUGH       ",81.4,70
"1106",19,670,30,2012,"HUNTERDON ","CALIFON BORO","CALIFON BOROUGH          ",85.8,75.8
"1107",19,670,30,2013,"HUNTERDON ","CALIFON BORO","CALIFON BOROUGH          ",79,87.3
"1108",19,670,30,2014,"HUNTERDON ","CALIFON BORO","CALIFON BOROUGH          ",73.3,83.1
"1109",19,910,30,2012,"HUNTERDON ","CLINTON TOWN","CLINTON TOWN             ",90.7,83
"1110",19,910,30,2013,"HUNTERDON ","CLINTON TOWN","CLINTON TOWN             ",86.6,81
"1111",19,910,30,2014,"HUNTERDON ","CLINTON TOWN","CLINTON TOWN             ",89.6,80
"1112",19,920,50,2012,"HUNTERDON ","CLINTON TWP","CLINTON TOWNSHIP MIDDLE",87.5,89.5
"1113",19,920,50,2013,"HUNTERDON ","CLINTON TWP","CLINTON TOWNSHIP MIDDLE",83.5,86
"1114",19,920,50,2014,"HUNTERDON ","CLINTON TWP","CLINTON TOWNSHIP MIDDLE",86.5,75
"1115",19,1040,40,2012,"HUNTERDON ","DELAWARE TWP","DELAWARE TWP NO 1        ",88.5,83.7
"1116",19,1040,40,2013,"HUNTERDON ","DELAWARE TWP","DELAWARE TWP NO 1        ",89.5,81.6
"1117",19,1040,40,2014,"HUNTERDON ","DELAWARE TWP","DELAWARE TWP NO 1        ",83.8,80.5
"1118",19,1160,50,2012,"HUNTERDON ","EAST AMWELL TWP","EAST AMWELL TWP          ",87.9,86
"1119",19,1160,50,2013,"HUNTERDON ","EAST AMWELL TWP","EAST AMWELL TWP          ",87.9,82.2
"1120",19,1160,50,2014,"HUNTERDON ","EAST AMWELL TWP","EAST AMWELL TWP          ",84.3,72.5
"1121",19,1510,45,2012,"HUNTERDON ","FLEMINGTON-RARITAN REG","JP CASE MIDDLE",88,87.5
"1122",19,1510,45,2013,"HUNTERDON ","FLEMINGTON-RARITAN REG","JP CASE MIDDLE",85.5,85
"1123",19,1510,45,2014,"HUNTERDON ","FLEMINGTON-RARITAN REG","JP CASE MIDDLE",86,72.5
"1124",19,1600,50,2012,"HUNTERDON ","FRANKLIN TWP","FRANKLIN TWP             ",93.3,78.9
"1125",19,1600,50,2013,"HUNTERDON ","FRANKLIN TWP","FRANKLIN TWP             ",86.7,75
"1126",19,1600,50,2014,"HUNTERDON ","FRANKLIN TWP","FRANKLIN TWP             ",85.5,81.6
"1127",19,1680,50,2012,"HUNTERDON ","FRENCHTOWN BORO","EDITH ORT THOMAS         ",88.9,82
"1128",19,1680,50,2013,"HUNTERDON ","FRENCHTOWN BORO","EDITH ORT THOMAS         ",87.6,86.3
"1129",19,1680,50,2014,"HUNTERDON ","FRENCHTOWN BORO","EDITH ORT THOMAS         ",92.8,72.5
"1130",19,1970,50,2012,"HUNTERDON ","HAMPTON BORO","HAMPTON BORO             ",81,89
"1131",19,1970,50,2013,"HUNTERDON ","HAMPTON BORO","HAMPTON BORO             ",72,100
"1132",19,1970,50,2014,"HUNTERDON ","HAMPTON BORO","HAMPTON BORO             ",91,90
"1133",19,2140,55,2012,"HUNTERDON ","HIGH BRIDGE BORO","HIGH BRIDGE MIDDLE       ",79.5,79.3
"1134",19,2140,55,2013,"HUNTERDON ","HIGH BRIDGE BORO","HIGH BRIDGE MIDDLE       ",70.3,73.3
"1135",19,2140,55,2014,"HUNTERDON ","HIGH BRIDGE BORO","HIGH BRIDGE MIDDLE       ",68.7,70
"1136",19,2220,60,2012,"HUNTERDON ","HOLLAND TWP","HOLLAND TWP ES ",84.5,81.3
"1137",19,2220,60,2013,"HUNTERDON ","HOLLAND TWP","HOLLAND TWP ES ",85.9,77.4
"1138",19,2220,60,2014,"HUNTERDON ","HOLLAND TWP","HOLLAND TWP ES ",84.5,75.5
"1139",19,2450,50,2012,"HUNTERDON ","KINGWOOD TWP","KINGWOOD TWP             ",83.5,74.4
"1140",19,2450,50,2013,"HUNTERDON ","KINGWOOD TWP","KINGWOOD TWP             ",86.1,75.6
"1141",19,2450,50,2014,"HUNTERDON ","KINGWOOD TWP","KINGWOOD TWP             ",87.2,72.5
"1142",19,2600,50,2012,"HUNTERDON ","LEBANON TWP","WOODGLEN                 ",90,90
"1143",19,2600,50,2013,"HUNTERDON ","LEBANON TWP","WOODGLEN                 ",84.7,91.4
"1144",19,2600,50,2014,"HUNTERDON ","LEBANON TWP","WOODGLEN                 ",85,80.5
"1145",19,3180,50,2012,"HUNTERDON ","MILFORD BORO","MILFORD BORO             ",76.8,76.6
"1146",19,3180,50,2013,"HUNTERDON ","MILFORD BORO","MILFORD BORO             ",76.8,89
"1147",19,3180,50,2014,"HUNTERDON ","MILFORD BORO","MILFORD BORO             ",79.4,80
"1148",19,4350,50,2012,"HUNTERDON ","READINGTON TWP","READINGTON               ",87.5,90
"1149",19,4350,50,2013,"HUNTERDON ","READINGTON TWP","READINGTON               ",86.7,88.3
"1150",19,4350,50,2014,"HUNTERDON ","READINGTON TWP","READINGTON               ",85,93
"1151",19,4890,50,2012,"HUNTERDON ","SOUTH HUNTERDON REGIONAL","S HUNTERDON REG HIGH     ",64,82
"1152",19,4890,50,2013,"HUNTERDON ","SOUTH HUNTERDON REGIONAL","S HUNTERDON REG HIGH     ",72.5,78
"1153",19,4890,50,2014,"HUNTERDON ","SOUTH HUNTERDON REGIONAL","S HUNTERDON REG HIGH     ",67,NA
"1154",19,5180,30,2012,"HUNTERDON ","TEWKSBURY TWP","OLD TURNPIKE SCHOOL      ",93.6,89.3
"1155",19,5180,30,2013,"HUNTERDON ","TEWKSBURY TWP","OLD TURNPIKE SCHOOL      ",91.2,86.2
"1156",19,5180,30,2014,"HUNTERDON ","TEWKSBURY TWP","OLD TURNPIKE SCHOOL      ",92.4,82
"1157",19,5270,50,2012,"HUNTERDON ","UNION TWP","UNION TWP                ",92,90
"1158",19,5270,50,2013,"HUNTERDON ","UNION TWP","UNION TWP                ",92.2,90.5
"1159",19,5270,50,2014,"HUNTERDON ","UNION TWP","UNION TWP                ",91.8,84
"1160",21,1245,70,2012,"MERCER    ","EAST WINDSOR REGIONAL","MELVIN H KREPS SCHOOL    ",76,78
"1161",21,1245,70,2013,"MERCER    ","EAST WINDSOR REGIONAL","MELVIN H KREPS SCHOOL    ",76,77.7
"1162",21,1245,70,2014,"MERCER    ","EAST WINDSOR REGIONAL","MELVIN H KREPS SCHOOL    ",78,61.3
"1163",21,1430,60,2012,"MERCER    ","EWING TWP. PUBLIC SCHOOLS","GILMORE J FISHER MIDDLE  ",56.7,66.4
"1164",21,1430,60,2013,"MERCER    ","EWING TWP. PUBLIC SCHOOLS","GILMORE J FISHER MIDDLE  ",55.3,63.7
"1165",21,1430,60,2014,"MERCER    ","EWING TWP. PUBLIC SCHOOLS","GILMORE J FISHER MIDDLE  ",68.7,69.4
"1166",21,1950,70,2012,"MERCER    ","HAMILTON TOWNSHIP","ALBERT E GRICE MIDDLE    ",60.7,61.7
"1167",21,1950,70,2013,"MERCER    ","HAMILTON TOWNSHIP","ALBERT E GRICE MIDDLE    ",57.3,60
"1168",21,1950,70,2014,"MERCER    ","HAMILTON TOWNSHIP","ALBERT E GRICE MIDDLE    ",57.3,69.3
"1169",21,1950,80,2012,"MERCER    ","HAMILTON TOWNSHIP","EMILY C REYNOLDS MIDDLE  ",66.4,70
"1170",21,1950,80,2013,"MERCER    ","HAMILTON TOWNSHIP","EMILY C REYNOLDS MIDDLE  ",68.4,73.3
"1171",21,1950,80,2014,"MERCER    ","HAMILTON TOWNSHIP","EMILY C REYNOLDS MIDDLE  ",76.7,63.3
"1172",21,1950,83,2012,"MERCER    ","HAMILTON TOWNSHIP","RICHARD C CROCKETT MIDDLE",61.6,66
"1173",21,1950,83,2013,"MERCER    ","HAMILTON TOWNSHIP","RICHARD C CROCKETT MIDDLE",66.7,65.4
"1174",21,1950,83,2014,"MERCER    ","HAMILTON TOWNSHIP","RICHARD C CROCKETT MIDDLE",69.3,72.6
"1175",21,2280,75,2012,"MERCER    ","HOPEWELL VALLEY REGIONAL","TIMBERLANE MIDDLE SCH    ",85.4,88.3
"1176",21,2280,75,2013,"MERCER    ","HOPEWELL VALLEY REGIONAL","TIMBERLANE MIDDLE SCH    ",84.7,87.7
"1177",21,2280,75,2014,"MERCER    ","HOPEWELL VALLEY REGIONAL","TIMBERLANE MIDDLE SCH    ",84.6,76.5
"1178",21,2580,50,2012,"MERCER    ","LAWRENCE TOWNSHIP","LAWRENCE MIDDLE SCH      ",69.5,80
